SOURCE_DESC	SECTOR_DESC	GROUP_DESC	COMMODITY_DESC	CLASS_DESC	PRODN_PRACTICE_DESC	UTIL_PRACTICE_DESC	STATISTICCAT_DESC	UNIT_DESC	SHORT_DESC	DOMAIN_DESC	DOMAINCAT_DESC	AGG_LEVEL_DESC	STATE_ANSI	STATE_FIPS_CODE	STATE_ALPHA	STATE_NAME	ASD_CODE	ASD_DESC	COUNTY_ANSI	COUNTY_CODE	COUNTY_NAME	REGION_DESC	ZIP_5	WATERSHED_CODE	WATERSHED_DESC	CONGR_DISTRICT_CODE	COUNTRY_CODE	COUNTRY_NAME	LOCATION_DESC	YEAR	FREQ_DESC	BEGIN_CODE	END_CODE	REFERENCE_PERIOD_DESC	WEEK_ENDING	LOAD_TIME	VALUE	CV_%
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / NET PLANTED ACRE	WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / NET PLANTED ACRE	TOTAL	NOT SPECIFIED	COUNTY	38	38	ND	NORTH DAKOTA	50	CENTRAL	043	043	KIDDER			00000000			9000	UNITED STATES	NORTH DAKOTA, CENTRAL, KIDDER	1982	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	23.4	 
SURVEY	CROPS	FIELD CROPS	HAY	(EXCL ALFALFA)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	TONS	HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS	TOTAL	NOT SPECIFIED	COUNTY	38	38	ND	NORTH DAKOTA	90	SOUTHEAST	051	051	MCINTOSH			00000000			9000	UNITED STATES	NORTH DAKOTA, SOUTHEAST, MCINTOSH	1950	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	65,000	 
CENSUS	CROPS	FRUIT & TREE NUTS	NON-CITRUS TOTALS	(EXCL BERRIES)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING & NON-BEARING	ACRES	NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING & NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	47	47	TN	TENNESSEE	60	EAST TENNESSEE	057	057	GRAINGER			00000000			9000	UNITED STATES	TENNESSEE, EAST TENNESSEE, GRAINGER	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	25	35.6
SURVEY	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PROGRESS, 5 YEAR AVG	PCT DROPPING LEAVES	SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES	TOTAL	NOT SPECIFIED	STATE	05	05	AR	ARKANSAS								00000000			9000	UNITED STATES	ARKANSAS	2006	WEEKLY	40	40	WEEK #40	2006-10-08	2013-01-01 12:00:00	72	 
CENSUS	CROPS	FRUIT & TREE NUTS	GRAPES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING	ACRES	GRAPES - ACRES BEARING	TOTAL	NOT SPECIFIED	COUNTY	44	44	RI	RHODE ISLAND	10	ALL COUNTIES	005	005	NEWPORT			00000000			9000	UNITED STATES	RHODE ISLAND, ALL COUNTIES, NEWPORT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	 
CENSUS	CROPS	FRUIT & TREE NUTS	RASPBERRIES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	RASPBERRIES - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	06	06	CA	CALIFORNIA	40	CENTRAL COAST	097	097	SONOMA			00000000			9000	UNITED STATES	CALIFORNIA, CENTRAL COAST, SONOMA	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	22	 
SURVEY	CROPS	FIELD CROPS	RICE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PROGRESS, 5 YEAR AVG	PCT HARVESTED	RICE - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED	TOTAL	NOT SPECIFIED	NATIONAL		99	US	US TOTAL								00000000			9000	UNITED STATES	US TOTAL	1991	WEEKLY	34	34	WEEK #34	1991-08-25	2013-01-01 12:00:00	21	 
SURVEY	CROPS	FIELD CROPS	PASTURELAND	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT FAIR	PASTURELAND - CONDITION, MEASURED IN PCT FAIR	TOTAL	NOT SPECIFIED	STATE	30	30	MT	MONTANA								00000000			9000	UNITED STATES	MONTANA	2014	WEEKLY	24	24	WEEK #24	2014-06-15	2014-06-16 16:32:48	30	 
CENSUS	CROPS	FRUIT & TREE NUTS	TREE NUT TOTALS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA NON-BEARING	ACRES	TREE NUT TOTALS - ACRES NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	41	41	OR	OREGON	70	SOUTHWEST	029	029	JACKSON			00000000			9000	UNITED STATES	OREGON, SOUTHWEST, JACKSON	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	5	 
SURVEY	CROPS	CROP TOTALS	SOIL	SUBSOIL	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	MOISTURE	PCT SHORT	SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT	TOTAL	NOT SPECIFIED	STATE	37	37	NC	NORTH CAROLINA								00000000			9000	UNITED STATES	NORTH CAROLINA	2017	WEEKLY	08	08	WEEK #08	2017-02-26	2017-02-27 16:00:02	20	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	NON-IRRIGATED	GRAIN	YIELD	BU / ACRE	SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	20	20	KS	KANSAS	70	NORTHEAST						00000000			9000	UNITED STATES	KANSAS, NORTHEAST	1982	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	69	 
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	BARLEY - ACRES HARVESTED	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	30	30	MT	MONTANA	90	SOUTHEAST						00000000			9000	UNITED STATES	MONTANA, SOUTHEAST	2000	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	19,000	 
CENSUS	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	AREA HARVESTED	OPERATIONS	CORN, GRAIN - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (100 TO 249 ACRES)	COUNTY	17	17	IL	ILLINOIS	30	WEST	109	109	MCDONOUGH			00000000			9000	UNITED STATES	ILLINOIS, WEST, MCDONOUGH	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	99	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	WHEAT, WINTER - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	31	31	NE	NEBRASKA	10	NORTHWEST	157	157	SCOTTS BLUFF			00000000			9000	UNITED STATES	NEBRASKA, NORTHWEST, SCOTTS BLUFF	1974	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	18,000	 
CENSUS	CROPS	FRUIT & TREE NUTS	TREE NUT TOTALS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING & NON-BEARING	ACRES	TREE NUT TOTALS - ACRES BEARING & NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	20	20	KS	KANSAS	70	NORTHEAST	005	005	ATCHISON			00000000			9000	UNITED STATES	KANSAS, NORTHEAST, ATCHISON	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	(D)	(D)
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	OATS - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	19	19	IA	IOWA	40	WEST CENTRAL	047	047	CRAWFORD			00000000			9000	UNITED STATES	IOWA, WEST CENTRAL, CRAWFORD	1981	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	53.4	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	48	48	TX	TEXAS	30	CROSS TIMBERS	337	337	MONTAGUE			00000000			9000	UNITED STATES	TEXAS, CROSS TIMBERS, MONTAGUE	2021	ANNUAL	00	00	YEAR		2022-12-15 15:00:00	21.1	16.00
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT EXCELLENT	SORGHUM - CONDITION, MEASURED IN PCT EXCELLENT	TOTAL	NOT SPECIFIED	STATE	46	46	SD	SOUTH DAKOTA								00000000			9000	UNITED STATES	SOUTH DAKOTA	2007	WEEKLY	40	40	WEEK #40	2007-10-07	2013-01-01 12:00:00	4	 
CENSUS	CROPS	FRUIT & TREE NUTS	TREE NUT TOTALS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA NON-BEARING	ACRES	TREE NUT TOTALS - ACRES NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	53	53	WA	WASHINGTON	10	WESTERN	067	067	THURSTON			00000000			9000	UNITED STATES	WASHINGTON, WESTERN, THURSTON	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	 
CENSUS	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	AREA HARVESTED	OPERATIONS	SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	48	48	TX	TEXAS	21	NORTHERN LOW PLAINS	101	101	COTTLE			00000000			9000	UNITED STATES	TEXAS, NORTHERN LOW PLAINS, COTTLE	1997	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	6	 
CENSUS	CROPS	VEGETABLES	PEPPERS	CHILE	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	PEPPERS, CHILE - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	33	33	NH	NEW HAMPSHIRE	10	ALL COUNTIES	001	001	BELKNAP			00000000			9000	UNITED STATES	NEW HAMPSHIRE, ALL COUNTIES, BELKNAP	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	6	30.5
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	OATS - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	49	49	UT	UTAH	60	EASTERN	007	007	CARBON			00000000			9000	UNITED STATES	UTAH, EASTERN, CARBON	1988	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	100	 
CENSUS	CROPS	VEGETABLES	LETTUCE	LEAF	ALL PRODUCTION PRACTICES	FRESH MARKET	AREA HARVESTED	OPERATIONS	LETTUCE, LEAF, FRESH MARKET - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	37	37	NC	NORTH CAROLINA	60	SOUTHERN PIEDMONT	119	119	MECKLENBURG			00000000			9000	UNITED STATES	NORTH CAROLINA, SOUTHERN PIEDMONT, MECKLENBURG	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	1	61.0
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PROGRESS	PCT HEADED	SORGHUM - PROGRESS, MEASURED IN PCT HEADED	TOTAL	NOT SPECIFIED	STATE	05	05	AR	ARKANSAS								00000000			9000	UNITED STATES	ARKANSAS	1997	WEEKLY	32	32	WEEK #32	1997-08-10	2013-01-01 12:00:00	82	 
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	WHEAT - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	13	13	GA	GEORGIA	80	SOUTH CENTRAL	271	271	TELFAIR			00000000			9000	UNITED STATES	GEORGIA, SOUTH CENTRAL, TELFAIR	1992	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2,100	 
CENSUS	CROPS	FIELD CROPS	GRASSES & LEGUMES TOTALS	ALL CLASSES	IRRIGATED	SEED	AREA HARVESTED	OPERATIONS	GRASSES & LEGUMES TOTALS, IRRIGATED, SEED - OPERATIONS WITH AREA HARVESTED	ECONOMIC CLASS	ECONOMIC CLASS: (5,000 TO 9,999 $)	STATE	08	08	CO	COLORADO								00000000			9000	UNITED STATES	COLORADO	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	3	6.2
SURVEY	CROPS	FIELD CROPS	COTTON	UPLAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	COTTON, UPLAND - ACRES HARVESTED	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	05	05	AR	ARKANSAS	60	EAST CENTRAL						00000000			9000	UNITED STATES	ARKANSAS, EAST CENTRAL	1988	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	168,800	 
SURVEY	CROPS	VEGETABLES	ONIONS	DRY, SUMMER, STORAGE	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	ONIONS, DRY, SUMMER, STORAGE - ACRES PLANTED	TOTAL	NOT SPECIFIED	NATIONAL		99	US	US TOTAL								00000000			9000	UNITED STATES	US TOTAL	2003	ANNUAL	00	00	YEAR		2003-05-15 10:15:06	114,160	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT VERY POOR	SORGHUM - CONDITION, MEASURED IN PCT VERY POOR	TOTAL	NOT SPECIFIED	STATE	37	37	NC	NORTH CAROLINA								00000000			9000	UNITED STATES	NORTH CAROLINA	2022	WEEKLY	23	23	WEEK #23	2022-06-12	2022-06-13 16:00:04	0	 
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	46	46	SD	SOUTH DAKOTA	70	SOUTHWEST	033	033	CUSTER			00000000			9000	UNITED STATES	SOUTH DAKOTA, SOUTHWEST, CUSTER	1943	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	10.5	 
CENSUS	CROPS	FIELD CROPS	COTTON	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	COTTON, IRRIGATED - ACRES HARVESTED	AREA HARVESTED	AREA HARVESTED: (500 TO 999 ACRES)	STATE	45	45	SC	SOUTH CAROLINA								00000000			9000	UNITED STATES	SOUTH CAROLINA	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	10,021	30.7
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	IRRIGATED	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	08	08	CO	COLORADO	70	SOUTHWEST	091	091	OURAY			00000000			9000	UNITED STATES	COLORADO, SOUTHWEST, OURAY	1961	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	70	 
CENSUS	CROPS	CROP TOTALS	CROP TOTALS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	CROP TOTALS - OPERATIONS WITH SALES	SALES	SALES: (LESS THAN 50,000 $)	ZIP CODE	41	41	OR	OREGON							97368	00000000			9000	UNITED STATES	97368	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	3	 
SURVEY	CROPS	FIELD CROPS	TOBACCO	CIGAR BINDER NORTHERN WISCONSIN (TYPE 55)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	LB / ACRE	TOBACCO, CIGAR BINDER NORTHERN WISCONSIN (TYPE 55) - YIELD, MEASURED IN LB / ACRE	TOTAL	NOT SPECIFIED	COUNTY	55	55	WI	WISCONSIN	40	WEST CENTRAL	081	081	MONROE			00000000			9000	UNITED STATES	WISCONSIN, WEST CENTRAL, MONROE	1963	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1,575	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	AREA HARVESTED	ACRES	SORGHUM, GRAIN - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	37	37	NC	NORTH CAROLINA	90	SOUTHERN COASTAL	061	061	DUPLIN			00000000			9000	UNITED STATES	NORTH CAROLINA, SOUTHERN COASTAL, DUPLIN	1974	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	170	 
CENSUS	CROPS	FIELD CROPS	HAY	ALFALFA	IRRIGATED, NONE OF CROP	ALL UTILIZATION PRACTICES	YIELD	TONS / ACRE	HAY, ALFALFA, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE	TOTAL	NOT SPECIFIED	STATE	29	29	MO	MISSOURI								00000000			9000	UNITED STATES	MISSOURI	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	2.2	0.7
CENSUS	CROPS	HORTICULTURE	WOODY ORNAMENTALS & VINES, OTHER	CLEMATIS, CLIMBING	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	STATE	17	17	IL	ILLINOIS								00000000			9000	UNITED STATES	ILLINOIS	2009	ANNUAL	00	00	YEAR		2015-01-31 00:00:00	20	 
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, DURUM	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	WHEAT, SPRING, DURUM - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	46	46	SD	SOUTH DAKOTA	40	WEST CENTRAL	081	081	LAWRENCE			00000000			9000	UNITED STATES	SOUTH DAKOTA, WEST CENTRAL, LAWRENCE	1932	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	100	 
CENSUS	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	OATS - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	36	36	NY	NEW YORK	80	SOUTHERN	097	097	SCHUYLER			00000000			9000	UNITED STATES	NEW YORK, SOUTHERN, SCHUYLER	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	116,588	 
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	WHEAT, IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	41	41	OR	OREGON	10	NORTHWEST	039	039	LANE			00000000			9000	UNITED STATES	OREGON, NORTHWEST, LANE	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	 
CENSUS	CROPS	FRUIT & TREE NUTS	CHESTNUTS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING & NON-BEARING	OPERATIONS	CHESTNUTS - OPERATIONS WITH AREA BEARING & NON-BEARING	TOTAL	NOT SPECIFIED	COUNTY	27	27	MN	MINNESOTA	20	NORTH CENTRAL	061	061	ITASCA			00000000			9000	UNITED STATES	MINNESOTA, NORTH CENTRAL, ITASCA	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	 
CENSUS	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	CORN - SALES, MEASURED IN $	NAICS CLASSIFICATION AND SALES	NAICS CLASSIFICATION: (112111) AND SALES: (50,000 OR MORE $)	STATE	55	55	WI	WISCONSIN								00000000			9000	UNITED STATES	WISCONSIN	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	49,929,000	9.5
SURVEY	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	SOYBEANS - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	05	05	AR	ARKANSAS	10	NORTHWEST	007	007	BENTON			00000000			9000	UNITED STATES	ARKANSAS, NORTHWEST, BENTON	1967	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1,600	 
SURVEY	CROPS	CROP TOTALS	SOIL	SUBSOIL	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	MOISTURE	PCT SURPLUS	SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS	TOTAL	NOT SPECIFIED	STATE	29	29	MO	MISSOURI								00000000			9000	UNITED STATES	MISSOURI	2023	WEEKLY	16	16	WEEK #16	2023-04-23	2023-04-24 16:00:00	4	
SURVEY	CROPS	VEGETABLES	POTATOES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	CWT / ACRE	POTATOES - YIELD, MEASURED IN CWT / ACRE	TOTAL	NOT SPECIFIED	COUNTY	54	54	WV	WEST VIRGINIA	20	NORTHWEST	033	033	HARRISON			00000000			9000	UNITED STATES	WEST VIRGINIA, NORTHWEST, HARRISON	1966	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	51	 
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	WHEAT - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	31	31	NE	NEBRASKA	60	EAST	023	023	BUTLER			00000000			9000	UNITED STATES	NEBRASKA, EAST, BUTLER	1988	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	12,500	 
CENSUS	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	SILAGE	AREA HARVESTED	OPERATIONS	CORN, SILAGE - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (1.0 TO 24.9 ACRES)	COUNTY	22	22	LA	LOUISIANA	80	SOUTH CENTRAL	045	045	IBERIA			00000000			9000	UNITED STATES	LOUISIANA, SOUTH CENTRAL, IBERIA	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	2	78.8
CENSUS	CROPS	HORTICULTURE	BEDDING PLANTS, ANNUAL	VEGETABLE, TOMATOES	ALL PRODUCTION PRACTICES	POTS	SALES	$	BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, POTS - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	STATE	30	30	MT	MONTANA								00000000			9000	UNITED STATES	MONTANA	2019	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	163,603	84.1
SURVEY	CROPS	FIELD CROPS	FOOD GRAINS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	INDEX FOR PRICE RECEIVED, 1910 - 1914	INDEX	FOOD GRAINS - INDEX FOR PRICE RECEIVED, 1910 - 1914	TOTAL	NOT SPECIFIED	NATIONAL		99	US	US TOTAL								00000000			9000	UNITED STATES	US TOTAL	1946	MONTHLY	04	04	APR		2014-02-19 13:11:40	185	 
CENSUS	CROPS	VEGETABLES	MELONS	WATERMELON	ALL PRODUCTION PRACTICES	FRESH MARKET	AREA HARVESTED	OPERATIONS	MELONS, WATERMELON, FRESH MARKET - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	46	46	SD	SOUTH DAKOTA	40	WEST CENTRAL	103	103	PENNINGTON			00000000			9000	UNITED STATES	SOUTH DAKOTA, WEST CENTRAL, PENNINGTON	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	1	37.7
SURVEY	CROPS	FIELD CROPS	HAY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	TONS / ACRE	HAY - YIELD, MEASURED IN TONS / ACRE	TOTAL	NOT SPECIFIED	COUNTY	45	45	SC	SOUTH CAROLINA	30	EASTERN	033	033	DILLON			00000000			9000	UNITED STATES	SOUTH CAROLINA, EASTERN, DILLON	1972	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2.36	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	IRRIGATED	GRAIN	YIELD	BU / ACRE	SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	08	08	CO	COLORADO	60	EAST CENTRAL	001	001	ADAMS			00000000			9000	UNITED STATES	COLORADO, EAST CENTRAL, ADAMS	1995	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	35	 
CENSUS	CROPS	VEGETABLES	CABBAGE	ALL CLASSES	ORGANIC	ALL UTILIZATION PRACTICES	PRODUCTION	CWT	CABBAGE, ORGANIC - PRODUCTION, MEASURED IN CWT	ORGANIC STATUS	ORGANIC STATUS: (NOP USDA CERTIFIED)	STATE	39	39	OH	OHIO								00000000			9000	UNITED STATES	OHIO	2019	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	8,138	36.6
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	PRODUCTION	BU	CORN, GRAIN - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	29	29	MO	MISSOURI	80	SOUTH CENTRAL	067	067	DOUGLAS			00000000			9000	UNITED STATES	MISSOURI, SOUTH CENTRAL, DOUGLAS	1960	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	220,000	 
CENSUS	CROPS	CROP TOTALS	CROP TOTALS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	CROP TOTALS - OPERATIONS WITH SALES	SALES	SALES: (LESS THAN 50,000 $)	ZIP CODE	50	50	VT	VERMONT							05462	00000000			9000	UNITED STATES	05462	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	16	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	AREA HARVESTED	ACRES	SORGHUM, GRAIN - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	20	20	KS	KANSAS	40	NORTH CENTRAL	201	201	WASHINGTON			00000000			9000	UNITED STATES	KANSAS, NORTH CENTRAL, WASHINGTON	2017	ANNUAL	00	00	YEAR		2018-02-22 15:08:35	12,200	 
